row_id,lang,text,true_intent,pred_intent,intent_correct,confidence_intent,true_target,pred_target,target_correct,confidence_target,true_spatial,pred_spatial,spatial_correct,confidence_spatial,fully_correct,failure_type
5641,ko,[KO] 회색 탭 클릭,click,click,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
5648,en,[EN] erase last text element directly above the address,delete,delete,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
5648,ko,[KO] address 상단에  text,delete,copy,False,1.0,text,text,True,1.0,above,above,True,1.0,False,intent_error
5662,en,[EN] scroll down to text to the right of the wi-fi,scroll,scroll,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
5662,ko,[KO] Wi-Fi 오른쪽에 아래로 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
5673,en,[EN] copy the 1st text next to the help,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5673,ko,[KO] 도움말 옆에 1번째 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5674,en,[EN] select link next to the settings,click,click,True,1.0,link,link,True,1.0,next_to,next_to,True,1.0,True,correct
5674,ko,[KO] 설정 옆에 링크 선택,click,click,True,1.0,link,link,True,1.0,next_to,next_to,True,1.0,True,correct
5680,en,[EN] tap on icon to the left of the wi-fi,tap,tap,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
5680,ko,[KO] Wi-Fi 왼쪽에 아이콘 탭,tap,tap,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
5688,en,[EN] launch orange icon,open,open,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
5688,ko,[KO] 주황색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
5700,en,[EN] paste the 1st text below the wi-fi,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5700,ko,[KO] Wi-Fi 아래에 1번째 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5725,en,[EN] paste the 3rd yellow text next to the login,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5725,ko,[KO] 로그인 옆에 3번째 노란색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5726,en,[EN] replicate the third gray text field on the left of the last item,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5726,ko,[KO] last item 좌측에 gray text,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5738,en,[EN] launch the 3rd black icon next to the last item,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
5738,ko,[KO] 마지막 항목 옆에 3번째 검정색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,next_to,next_to,True,1.0,True,correct
5744,en,[EN] paste text below the profile,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5744,ko,[KO] profile 아래쪽에  text,paste,scroll,False,1.0,text,text,True,1.0,below,below,True,1.0,False,intent_error
5746,en,[EN] copy the last text to the left of the profile,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5746,ko,[KO] 프로필 왼쪽에 마지막 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5754,en,[EN] click on the 2nd black button above the search,click,click,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5754,ko,[KO] 검색 위에 2번째 검정색 버튼 클릭,click,click,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5768,en,[EN] hit action button underneath the settings,tap,tap,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
5768,ko,[KO] settings 아래에  button,tap,tap,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
5770,en,[EN] tap on toggle under the menu,click,click,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
5770,ko,[KO] 메뉴 하단에 스위치 클릭,click,click,True,1.0,switch,switch,True,1.0,below,below,True,1.0,True,correct
5772,en,[EN] press black icon,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
5772,ko,[KO] 검정색 아이콘 press,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
5787,en,[EN] copy text next to the last item,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5787,ko,[KO] 마지막 항목 옆에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
5793,en,[EN] trash button above the address,delete,delete,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5793,ko,[KO] 주소 위에 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5801,en,[EN] paste text below the last item,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5801,ko,[KO] 마지막 항목 아래에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5805,en,[EN] paste blue text element underneath the settings,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5805,ko,[KO] settings 하단에 blue text,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5816,en,[EN] open menu next to the login,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
5816,ko,[KO] 로그인 옆에 메뉴 열기,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
5820,en,[EN] select image above the cart,click,click,True,1.0,image,image,True,1.0,above,above,True,1.0,True,correct
5820,ko,[KO] 장바구니 위에 이미지 선택,click,click,True,1.0,image,image,True,1.0,above,above,True,1.0,True,correct
5821,en,[EN] paste black text above the checkout,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
5821,ko,[KO] 결제 위에 검정색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
5822,en,[EN] copy red text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5822,ko,[KO] 빨간색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5835,en,[EN] scroll down to text,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5835,ko,[KO] 아래로 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5838,en,[EN] scroll down to menu above the payment,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
5838,ko,[KO] 결제 위에 아래로 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,above,above,True,1.0,True,correct
5839,en,[EN] scroll to menu next to the first email,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
5839,ko,[KO] 첫 번째 이메일 옆에 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
5847,en,[EN] paste text,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5847,ko,[KO] 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5860,en,[EN] trash text to the left of the home,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5860,ko,[KO] 홈 왼쪽에 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5870,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5870,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5873,en,[EN] press and hold text,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5873,ko,[KO] 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
5877,en,[EN] start first action button directly above the profile,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5877,ko,[KO] profile 위에  button,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
5878,en,[EN] click on image,click,click,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
5878,ko,[KO] 이미지 클릭,click,click,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
5911,en,[EN] copy text above the wi-fi,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
5911,ko,[KO] Wi-Fi 위에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
5913,en,[EN] tap button to the right of the checkout,tap,tap,True,1.0,button,button,True,1.0,right_of,right_of,True,1.0,True,correct
5913,ko,[KO] 결제 오른쪽에 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,right_of,right_of,True,1.0,True,correct
5914,en,[EN] press the last purple switch,click,click,True,1.0,switch,switch,True,1.0,none,none,True,1.0,True,correct
5914,ko,[KO] 마지막 보라색 스위치 press,click,click,True,1.0,switch,switch,True,1.0,none,none,True,1.0,True,correct
5920,en,[EN] paste gray text element underneath the cart,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5920,ko,[KO] cart 아래에 gray text,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5925,en,[EN] tap on checkbox above the address,tap,tap,True,1.0,checkbox,checkbox,True,1.0,above,above,True,1.0,True,correct
5925,ko,[KO] 주소 위에 체크박스 탭,tap,tap,True,1.0,checkbox,checkbox,True,1.0,above,above,True,1.0,True,correct
5942,en,[EN] tap on button,tap,tap,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
5942,ko,[KO] 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
5981,en,[EN] paste text below the cart,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5981,ko,[KO] 장바구니 아래에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
5986,en,[EN] long-press text to the left of the login,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
5986,ko,[KO] 로그인 왼쪽에 텍스트 long-press,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6000,en,[EN] navigate to 2nd label under the last item,scroll,scroll,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6000,ko,[KO] last item 하단에  text,scroll,scroll,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6010,en,[EN] scroll down to first tab directly above the menu,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6010,ko,[KO] menu 상단에  tab,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6011,en,[EN] press and hold yellow icon,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6011,ko,[KO] 노란색 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6014,en,[EN] scroll down to menu below the help,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
6014,ko,[KO] 도움말 아래에 아래로 스크롤하여 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,below,below,True,1.0,True,correct
6020,en,[EN] copy text next to the home,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6020,ko,[KO] 홈 옆에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6024,en,[EN] tap on the last checkbox to the left of the cart,tap,tap,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
6024,ko,[KO] 장바구니 왼쪽에 마지막 체크박스 탭,tap,tap,True,1.0,checkbox,checkbox,True,1.0,left_of,left_of,True,1.0,True,correct
6039,en,[EN] tap the 2nd tab,tap,tap,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
6039,ko,[KO] 2번째 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
6041,en,[EN] tap on checkbox,tap,tap,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
6041,ko,[KO] 체크박스 탭,tap,tap,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
6042,en,[EN] hold down on green text field on the left of the menu,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6042,ko,[KO] menu 왼쪽에 green text,long-press,long-press,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6049,en,[EN] tap on the 1st tab to the left of the search,tap,tap,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
6049,ko,[KO] 검색 왼쪽에 1번째 탭 탭,tap,tap,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
6051,en,[EN] replicate text field over the checkout,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6051,ko,[KO] checkout 위에  text,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6053,en,[EN] tap on blue switch to the left of the menu,tap,tap,True,1.0,switch,switch,True,1.0,left_of,left_of,True,1.0,True,correct
6053,ko,[KO] 메뉴 왼쪽에 파란색 스위치 탭,tap,tap,True,1.0,switch,switch,True,1.0,left_of,left_of,True,1.0,True,correct
6059,en,[EN] click on the 3rd icon,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6059,ko,[KO] 3번째 아이콘 클릭,click,click,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6070,en,[EN] scroll to black menu to the left of the notifications,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
6070,ko,[KO] 알림 왼쪽에 스크롤하여 검정색 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
6079,en,[EN] press gray tab,click,click,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
6079,ko,[KO] 회색 탭 press,click,click,True,1.0,tab,tab,True,1.0,none,none,True,1.0,True,correct
6089,en,[EN] launch tab above the settings,open,open,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6089,ko,[KO] 설정 위에 탭 실행,open,open,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6093,en,[EN] press and hold text,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6093,ko,[KO] 텍스트 길게 누르기,long-press,long-press,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6103,en,[EN] launch black menu next to the notifications,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
6103,ko,[KO] 알림 옆에 검정색 메뉴 실행,open,open,True,1.0,menu,menu,True,1.0,next_to,next_to,True,1.0,True,correct
6109,en,[EN] delete orange btn under the cart,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
6109,ko,[KO] 장바구니 하단에 주황색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,below,below,True,1.0,True,correct
6111,en,[EN] scroll to the last menu to the left of the last item,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
6111,ko,[KO] 마지막 항목 왼쪽에 스크롤하여 마지막 메뉴 이동,scroll,scroll,True,1.0,menu,menu,True,1.0,left_of,left_of,True,1.0,True,correct
6114,en,[EN] copy text below the profile,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6114,ko,[KO] 프로필 아래에 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6116,en,[EN] press and hold the 2nd icon below the home,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6116,ko,[KO] 홈 아래에 2번째 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6124,en,[EN] copy the 3rd yellow text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6124,ko,[KO] 3번째 노란색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6131,en,[EN] scroll down to the 2nd tab above the menu,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6131,ko,[KO] 메뉴 위에 아래로 스크롤하여 2번째 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6137,en,[EN] scroll to the 1st tab above the menu,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6137,ko,[KO] 메뉴 위에 스크롤하여 1번째 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6139,en,[EN] delete white text next to the cart,delete,delete,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6139,ko,[KO] 장바구니 옆에 흰색 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6146,en,[EN] press checkbox underneath the home,click,click,True,1.0,checkbox,checkbox,True,1.0,below,below,True,1.0,True,correct
6146,ko,[KO] home 아래쪽에  checkbox,click,click,True,1.0,checkbox,checkbox,True,1.0,below,below,True,1.0,True,correct
6160,en,[EN] tap on black button next to the last item,tap,tap,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
6160,ko,[KO] 마지막 항목 옆에 검정색 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,next_to,next_to,True,1.0,True,correct
6164,en,[EN] start action button directly above the checkout,open,open,True,1.0,button,button,True,1.0,above,above,True,1.0,True,correct
6164,ko,[KO] checkout 위에  button,open,long-press,False,1.0,button,button,True,1.0,above,above,True,1.0,False,intent_error
6169,en,[EN] press and hold the 1st image above the payment,long-press,long-press,True,1.0,image,image,True,1.0,above,above,True,1.0,True,correct
6169,ko,[KO] 결제 위에 1번째 이미지 길게 누르기,long-press,long-press,True,1.0,image,image,True,1.0,above,above,True,1.0,True,correct
6173,en,[EN] long-press icon below the profile,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6173,ko,[KO] 프로필 아래에 아이콘 long-press,long-press,long-press,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6198,en,[EN] navigate to panel on top of the payment,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6198,ko,[KO] 결제 상단에 스크롤하여 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,above,above,True,1.0,True,correct
6219,en,[EN] copy text,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6219,ko,[KO] 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6220,en,[EN] open button to the left of the wi-fi,open,open,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6220,ko,[KO] Wi-Fi 왼쪽에 버튼 열기,open,open,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6223,en,[EN] tap on orange link above the first email,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
6223,ko,[KO] 첫 번째 이메일 위에 주황색 링크 탭,tap,tap,True,1.0,link,link,True,1.0,above,above,True,1.0,True,correct
6227,en,[EN] delete purple button to the left of the checkout,delete,delete,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6227,ko,[KO] 결제 왼쪽에 보라색 버튼 삭제,delete,delete,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6240,en,[EN] copy the last text to the left of the checkout,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6240,ko,[KO] 결제 왼쪽에 마지막 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6251,en,[EN] delete the last text,delete,delete,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6251,ko,[KO] 마지막 텍스트 삭제,delete,delete,True,1.0,text,text,True,1.0,none,none,True,1.0,True,correct
6264,en,[EN] copy blue text above the wi-fi,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6264,ko,[KO] Wi-Fi 위에 파란색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6271,en,[EN] duplicate black label under the login,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6271,ko,[KO] 로그인 하단에 검정색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6289,en,[EN] paste the 3rd text to the right of the home,paste,paste,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
6289,ko,[KO] 홈 오른쪽에 3번째 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,right_of,right_of,True,1.0,True,correct
6290,en,[EN] paste text next to the settings,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6290,ko,[KO] 설정 옆에 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,next_to,next_to,True,1.0,True,correct
6297,en,[EN] long-press red symbol left of the last item,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
6297,ko,[KO] 마지막 항목 좌측에 빨간색 아이콘 길게 누르기,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
6299,en,[EN] scroll to text to the left of the menu,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6299,ko,[KO] 메뉴 왼쪽에 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6310,en,[EN] launch the 3rd black link,open,open,True,1.0,link,link,True,1.0,none,none,True,1.0,True,correct
6310,ko,[KO] 3번째 검정색 링크 실행,open,open,True,1.0,link,link,True,1.0,none,none,True,1.0,True,correct
6311,en,[EN] remove image,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
6311,ko,[KO] 이미지 삭제,delete,delete,True,1.0,image,image,True,1.0,none,none,True,1.0,True,correct
6312,en,[EN] select blue link,click,click,True,1.0,link,link,True,1.0,none,none,True,1.0,True,correct
6312,ko,[KO] 파란색 링크 선택,click,click,True,1.0,link,link,True,1.0,none,none,True,1.0,True,correct
6330,en,[EN] paste red text above the help,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6330,ko,[KO] 도움말 위에 빨간색 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6338,en,[EN] duplicate 3rd label under the menu,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6338,ko,[KO] 메뉴 하단에 3번째 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6348,en,[EN] click on black checkbox to the right of the cart,click,click,True,1.0,checkbox,checkbox,True,1.0,right_of,right_of,True,1.0,True,correct
6348,ko,[KO] 장바구니 오른쪽에 검정색 체크박스 클릭,click,click,True,1.0,checkbox,checkbox,True,1.0,right_of,right_of,True,1.0,True,correct
6354,en,[EN] touch symbol under the login,tap,tap,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6354,ko,[KO] 로그인 하단에 아이콘 탭,tap,tap,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6361,en,[EN] open orange tab to the left of the notifications,open,open,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
6361,ko,[KO] 알림 왼쪽에 주황색 탭 열기,open,open,True,1.0,tab,tab,True,1.0,left_of,left_of,True,1.0,True,correct
6370,en,[EN] select checkbox,click,click,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
6370,ko,[KO] 체크박스 선택,click,click,True,1.0,checkbox,checkbox,True,1.0,none,none,True,1.0,True,correct
6374,en,[EN] scroll down to tab to the right of the last item,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
6374,ko,[KO] 마지막 항목 오른쪽에 아래로 스크롤하여 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
6381,en,[EN] scroll down to text above the last item,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6381,ko,[KO] 마지막 항목 위에 아래로 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6386,en,[EN] scroll down to first text element on the left side of the address,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6386,ko,[KO] address 왼편에  text,scroll,scroll,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6396,en,[EN] tap icon below the payment,tap,tap,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6396,ko,[KO] 결제 아래에 아이콘 탭,tap,tap,True,1.0,icon,icon,True,1.0,below,below,True,1.0,True,correct
6398,en,[EN] scroll to the 1st purple tab to the right of the cart,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
6398,ko,[KO] 장바구니 오른쪽에 스크롤하여 1번째 보라색 탭 이동,scroll,scroll,True,1.0,tab,tab,True,1.0,right_of,right_of,True,1.0,True,correct
6404,en,[EN] long tap on second icon on the left side of the profile,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
6404,ko,[KO] profile 좌측에  icon,long-press,long-press,True,1.0,icon,icon,True,1.0,left_of,left_of,True,1.0,True,correct
6417,en,[EN] select button,click,click,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
6417,ko,[KO] 버튼 선택,click,click,True,1.0,button,button,True,1.0,none,none,True,1.0,True,correct
6419,en,[EN] paste the 2nd text above the cart,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6419,ko,[KO] 장바구니 위에 2번째 텍스트 붙여넣기,paste,paste,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6422,en,[EN] tap the 1st button to the left of the last item,tap,tap,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6422,ko,[KO] 마지막 항목 왼쪽에 1번째 버튼 탭,tap,tap,True,1.0,button,button,True,1.0,left_of,left_of,True,1.0,True,correct
6426,en,[EN] navigate to label under the first email,scroll,scroll,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6426,ko,[KO] 첫 번째 이메일 하단에 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,below,below,True,1.0,True,correct
6430,en,[EN] copy green text to the left of the menu,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6430,ko,[KO] 메뉴 왼쪽에 녹색 텍스트 복사,copy,copy,True,1.0,text,text,True,1.0,left_of,left_of,True,1.0,True,correct
6434,en,[EN] launch the 3rd green icon,open,open,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6434,ko,[KO] 3번째 녹색 아이콘 실행,open,open,True,1.0,icon,icon,True,1.0,none,none,True,1.0,True,correct
6438,en,[EN] scroll down to text above the menu,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6438,ko,[KO] 메뉴 위에 아래로 스크롤하여 텍스트 이동,scroll,scroll,True,1.0,text,text,True,1.0,above,above,True,1.0,True,correct
6439,en,[EN] launch orange link below the menu,open,open,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
6439,ko,[KO] 메뉴 아래에 주황색 링크 실행,open,open,True,1.0,link,link,True,1.0,below,below,True,1.0,True,correct
